id_ligne,id_commande,id_client,id_produit,date_commande,ventes,Délai_Livraison,id_lieu
341,CA-2015-122336,JD-15895,OFF-AR-10000122,2015-04-13,17,4,12
342,CA-2015-122336,JD-15895,OFF-BI-10003656,2015-04-13,509,4,12
343,CA-2015-122336,JD-15895,OFF-FA-10002780,2015-04-13,30,4,12
344,CA-2015-122336,JD-15895,TEC-PH-10000702,2015-04-13,71,4,12
345,US-2016-120712,CS-12130,OFF-ST-10000107,2016-12-20,88,4,111
346,CA-2018-169901,CC-12550,TEC-PH-10002293,2018-06-15,47,4,35
347,CA-2018-134306,TD-20995,OFF-AR-10004027,2018-07-08,7,4,112
348,CA-2018-134306,TD-20995,OFF-PA-10000249,2018-07-08,24,4,112
349,CA-2018-134306,TD-20995,OFF-AR-10001374,2018-07-08,12,4,112
350,CA-2017-129714,AB-10060,TEC-AC-10000290,2017-09-01,6,2,30
351,CA-2017-129714,AB-10060,OFF-PA-10001970,2017-09-01,24,2,30
352,CA-2017-129714,AB-10060,OFF-BI-10002160,2017-09-01,3,2,30
353,CA-2017-129714,AB-10060,OFF-PA-10001970,2017-09-01,49,2,30
354,CA-2017-129714,AB-10060,OFF-BI-10004995,2017-09-01,4355,2,30
355,CA-2017-138520,JL-15505,FUR-BO-10002268,2017-04-08,388,5,46
356,CA-2017-138520,JL-15505,OFF-EN-10001137,2017-04-08,8,5,46
357,CA-2017-138520,JL-15505,OFF-AR-10002399,2017-04-08,17,5,46
358,CA-2017-138520,JL-15505,OFF-PA-10002713,2017-04-08,34,5,46
359,CA-2017-130001,HK-14890,OFF-PA-10002666,2017-04-23,36,5,44
360,CA-2018-155698,VB-21745,OFF-AP-10001124,2018-03-08,647,3,113
361,CA-2018-155698,VB-21745,OFF-LA-10001158,2018-03-08,20,3,113
362,CA-2018-144904,KW-16435,OFF-LA-10001158,2018-09-25,20,6,30
363,CA-2018-144904,KW-16435,FUR-CH-10000785,2018-09-25,488,6,30
364,CA-2018-144904,KW-16435,OFF-AR-10003732,2018-09-25,5,6,30
365,CA-2018-144904,KW-16435,FUR-FU-10000023,2018-09-25,47,6,30
366,CA-2015-123344,JD-16060,OFF-ST-10001713,2015-09-24,211,5,10
367,CA-2017-155516,MK-17905,OFF-BI-10002412,2017-10-21,23,0,114
368,CA-2017-155516,MK-17905,OFF-SU-10001225,2017-10-21,7,0,114
369,CA-2017-155516,MK-17905,OFF-ST-10002406,2017-10-21,104,0,114
370,CA-2017-155516,MK-17905,FUR-BO-10002545,2017-10-21,1043,0,114
371,CA-2018-104745,GT-14755,OFF-PA-10002036,2018-05-29,25,6,115
372,CA-2018-104745,GT-14755,OFF-ST-10002205,2018-05-29,53,6,115
373,US-2015-119137,AG-10900,OFF-BI-10001982,2015-07-23,8,4,116
374,US-2015-119137,AG-10900,TEC-AC-10003911,2015-07-23,1023,4,116
375,US-2015-119137,AG-10900,OFF-AR-10000658,2015-07-23,9,4,116
376,US-2015-119137,AG-10900,TEC-AC-10002076,2015-07-23,479,4,116
377,US-2017-134656,MM-18280,OFF-PA-10003039,2017-09-28,99,3,117
378,US-2018-134481,AR-10405,FUR-TA-10004915,2018-08-27,1488,5,118
379,CA-2016-130792,RA-19915,OFF-AP-10000696,2016-04-28,8,7,15
380,CA-2016-130792,RA-19915,OFF-ST-10003327,2016-04-28,23,7,15
381,CA-2016-130792,RA-19915,OFF-BI-10000309,2016-04-28,12,7,15
382,CA-2017-134775,AS-10285,OFF-PA-10004734,2017-10-28,50,1,10
383,CA-2017-134775,AS-10285,OFF-BI-10002225,2017-10-28,49,1,10
384,CA-2016-125395,LA-16780,TEC-AC-10004708,2016-06-26,41,3,100
385,US-2016-168935,DO-13435,FUR-TA-10000617,2016-11-27,375,5,119
386,US-2016-168935,DO-13435,TEC-AC-10002335,2016-11-27,83,5,119
387,CA-2016-122756,DK-13225,TEC-MA-10001681,2016-12-03,482,4,12
388,CA-2016-122756,DK-13225,FUR-FU-10001935,2016-12-03,2,4,12
389,CA-2015-115973,NG-18430,OFF-AR-10004757,2015-11-24,2,2,94
390,CA-2018-101798,MV-18190,OFF-BI-10000050,2018-12-11,23,4,30
391,CA-2018-101798,MV-18190,TEC-AC-10001998,2018-12-11,39,4,30
392,US-2015-135972,JG-15115,TEC-PH-10003012,2015-09-21,246,2,120
393,US-2015-135972,JG-15115,TEC-CO-10002313,2015-09-21,1799,2,120
394,US-2015-134971,BP-11095,OFF-BI-10003982,2015-06-07,12,3,121
395,CA-2018-102946,VP-21730,OFF-BI-10004492,2018-06-30,75,5,122
396,CA-2018-165603,SS-20140,OFF-ST-10000798,2018-10-17,49,2,123
397,CA-2018-165603,SS-20140,OFF-PA-10002552,2018-10-17,12,2,123
398,CA-2016-122259,HP-14815,OFF-SU-10002573,2016-10-31,70,4,31
399,CA-2017-108987,AG-10675,OFF-ST-10001580,2017-09-08,35,2,67
400,CA-2017-108987,AG-10675,FUR-BO-10004834,2017-09-08,2396,2,67
401,CA-2017-108987,AG-10675,OFF-ST-10000934,2017-09-08,131,2,67
402,CA-2017-108987,AG-10675,TEC-AC-10000158,2017-09-08,57,2,67
403,CA-2015-113166,LF-17185,OFF-PA-10001947,2015-12-24,9,2,124
404,CA-2015-155208,SP-20650,OFF-AR-10003478,2015-04-16,39,4,125
405,CA-2018-117933,RF-19840,OFF-AP-10004249,2018-12-24,35,5,24
406,CA-2018-117457,KH-16510,TEC-AC-10000158,2018-12-08,179,4,95
407,CA-2018-117457,KH-16510,TEC-CO-10004115,2018-12-08,1199,4,95
408,CA-2018-117457,KH-16510,OFF-PA-10003724,2018-12-08,27,4,95
409,CA-2018-117457,KH-16510,FUR-TA-10002041,2018-12-08,1004,4,95
410,CA-2018-117457,KH-16510,OFF-PA-10002893,2018-12-08,9,4,95
411,CA-2018-117457,KH-16510,OFF-LA-10003766,2018-12-08,28,4,95
412,CA-2018-117457,KH-16510,OFF-PA-10001970,2018-12-08,55,4,95
413,CA-2018-117457,KH-16510,FUR-BO-10001972,2018-12-08,1336,4,95
414,CA-2018-117457,KH-16510,FUR-CH-10003956,2018-12-08,113,4,95
415,CA-2018-142636,KC-16675,OFF-PA-10000157,2018-11-03,139,4,60
416,CA-2018-142636,KC-16675,FUR-CH-10001891,2018-11-03,307,4,60
417,CA-2018-122105,CJ-12010,OFF-AR-10004344,2018-06-24,95,4,126
418,CA-2017-148796,PB-19150,FUR-CH-10004886,2017-04-14,383,4,26
419,CA-2018-154816,VB-21745,OFF-PA-10003845,2018-11-06,5,4,127
420,CA-2018-110478,SP-20860,OFF-AR-10001573,2018-03-04,9,5,63
421,CA-2018-110478,SP-20860,OFF-EN-10000483,2018-03-04,15,5,63
422,CA-2015-142048,JE-15745,TEC-AC-10004114,2015-06-22,196,3,128
423,CA-2018-125388,MP-17965,FUR-FU-10004712,2018-10-19,56,4,129
424,CA-2018-125388,MP-17965,OFF-ST-10000918,2018-10-19,32,4,129
425,CA-2018-155705,NF-18385,FUR-CH-10000015,2018-08-21,866,2,130
426,CA-2018-149160,JM-15265,FUR-FU-10003347,2018-11-23,28,3,131
427,CA-2018-149160,JM-15265,OFF-BI-10001543,2018-11-23,287,3,131
428,CA-2015-101476,SD-20485,TEC-MA-10000029,2015-09-12,69,1,132
429,CA-2018-152275,KH-16630,OFF-AR-10000369,2018-10-01,6,7,66
430,US-2017-123750,RB-19795,OFF-BI-10004584,2017-04-15,189,6,133
431,US-2017-123750,RB-19795,TEC-AC-10004659,2017-04-15,408,6,133
432,US-2017-123750,RB-19795,TEC-AC-10004659,2017-04-15,291,6,133
433,US-2017-123750,RB-19795,OFF-ST-10000617,2017-04-15,4,6,133
434,CA-2017-127369,DB-13060,OFF-ST-10003306,2017-06-06,714,1,112
435,US-2015-150574,MK-18160,OFF-BI-10000773,2015-12-19,4,6,134
436,US-2015-150574,MK-18160,TEC-AC-10002600,2015-12-19,247,6,134
437,CA-2017-147375,PO-19180,TEC-MA-10002937,2017-06-12,1007,2,37
438,CA-2017-147375,PO-19180,OFF-PA-10001970,2017-06-12,313,2,37
439,CA-2018-130043,BB-11545,OFF-PA-10002230,2018-09-15,31,4,33
440,CA-2018-157252,CV-12805,FUR-CH-10003396,2018-01-20,207,3,24
441,CA-2017-115756,PK-19075,FUR-FU-10000246,2017-09-05,12,2,84
442,CA-2017-115756,PK-19075,OFF-ST-10000060,2017-09-05,194,2,84
443,CA-2017-115756,PK-19075,OFF-ST-10003058,2017-09-05,70,2,84
444,CA-2017-115756,PK-19075,OFF-PA-10002222,2017-09-05,91,2,84
445,CA-2017-115756,PK-19075,FUR-CH-10002372,2017-09-05,242,2,84
446,CA-2017-115756,PK-19075,OFF-LA-10001317,2017-09-05,22,2,84
447,CA-2018-154214,TB-21595,FUR-FU-10000206,2018-03-20,2,5,135
448,CA-2017-166674,RB-19360,OFF-AR-10000588,2017-04-01,59,2,136
449,CA-2017-166674,RB-19360,OFF-ST-10001469,2017-04-01,161,2,136
450,CA-2017-166674,RB-19360,OFF-AR-10001953,2017-04-01,263,2,136
451,CA-2017-166674,RB-19360,OFF-AR-10003156,2017-04-01,30,2,136
452,CA-2017-166674,RB-19360,OFF-AR-10004974,2017-04-01,9,2,136
453,CA-2017-166674,RB-19360,TEC-PH-10002365,2017-04-01,35,2,136
454,CA-2018-147277,EB-13705,FUR-TA-10001539,2018-10-20,284,4,76
455,CA-2018-147277,EB-13705,OFF-ST-10000142,2018-10-20,665,4,76
456,CA-2017-100153,KH-16630,TEC-AC-10001772,2017-12-13,63,4,137
457,US-2015-110674,SC-20095,FUR-CH-10000225,2015-02-12,129,6,138
458,US-2017-157945,NF-18385,FUR-CH-10002331,2017-09-26,747,5,68
459,US-2017-157945,NF-18385,OFF-EN-10001415,2017-09-26,8,5,68
460,CA-2016-109638,JH-15985,OFF-AP-10002472,2016-12-15,103,7,61
461,CA-2016-109638,JH-15985,TEC-AC-10004571,2016-12-15,899,7,61
462,CA-2016-109638,JH-15985,OFF-BI-10001098,2016-12-15,51,7,61
463,CA-2017-109869,TN-21040,FUR-FU-10000023,2017-04-22,23,7,52
464,CA-2017-109869,TN-21040,FUR-TA-10001889,2017-04-22,1272,7,52
465,CA-2017-109869,TN-21040,OFF-BI-10000315,2017-04-22,28,7,52
466,CA-2017-109869,TN-21040,OFF-SU-10003505,2017-04-22,185,7,52
467,CA-2017-109869,TN-21040,OFF-AP-10002578,2017-04-22,78,7,52
468,US-2016-101399,JS-15940,FUR-FU-10002918,2016-01-17,254,7,139
469,CA-2018-154907,DS-13180,FUR-BO-10002824,2018-03-31,205,4,140
470,US-2017-100419,CC-12670,OFF-BI-10002194,2017-12-16,4,4,27
471,CA-2016-154144,MH-17785,OFF-PA-10004071,2016-12-20,55,4,141
472,CA-2015-144666,JP-15520,OFF-ST-10002743,2015-11-09,340,2,95
473,CA-2015-144666,JP-15520,FUR-BO-10001601,2015-11-09,222,2,95
474,CA-2015-144666,JP-15520,TEC-PH-10002680,2015-11-09,703,2,95
475,CA-2015-144666,JP-15520,OFF-ST-10001321,2015-11-09,92,2,95
476,CA-2015-144666,JP-15520,OFF-PA-10001509,2015-11-09,62,2,95
477,CA-2015-144666,JP-15520,OFF-PA-10003465,2015-11-09,94,2,95
478,CA-2017-103891,KH-16690,TEC-PH-10000149,2017-07-12,95,7,142
479,CA-2017-152632,JE-15475,FUR-FU-10002671,2017-10-27,40,6,25
480,CA-2017-100790,JG-15805,OFF-AR-10003045,2017-06-26,14,6,24
481,CA-2017-100790,JG-15805,OFF-ST-10000689,2017-06-26,704,6,24
482,CA-2015-134677,XP-21865,TEC-AC-10001445,2015-10-06,9,4,143
483,CA-2015-127691,EM-14065,OFF-AR-10002053,2015-07-22,5,5,24
484,CA-2015-127691,EM-14065,TEC-AC-10002567,2015-07-22,159,5,24
485,CA-2018-140963,MT-18070,OFF-LA-10003923,2018-06-10,29,3,63
486,CA-2018-140963,MT-18070,FUR-BO-10001337,2018-06-10,514,3,63
487,CA-2018-140963,MT-18070,TEC-PH-10001924,2018-06-10,279,3,63
488,CA-2015-154627,SA-20830,TEC-PH-10001363,2015-10-29,2735,2,27
489,CA-2015-133753,CW-11905,TEC-PH-10000376,2015-06-09,7,4,144
490,CA-2015-133753,CW-11905,TEC-AC-10000303,2015-06-09,63,4,144
491,CA-2015-133753,CW-11905,OFF-AR-10001953,2015-06-09,70,4,144
492,CA-2015-113362,AJ-10960,OFF-ST-10001809,2015-09-14,449,5,145
493,CA-2015-113362,AJ-10960,OFF-EN-10003845,2015-09-14,11,5,145
494,CA-2017-169166,SS-20590,TEC-AC-10000991,2017-05-09,93,5,61
495,US-2017-120929,RO-19780,FUR-TA-10001857,2017-03-18,189,3,32
496,CA-2016-134782,MD-17350,OFF-EN-10001434,2016-12-27,105,4,146
497,CA-2017-126158,SC-20095,OFF-BI-10002498,2017-07-25,119,6,147
498,CA-2017-126158,SC-20095,FUR-FU-10004864,2017-07-25,255,6,147
499,CA-2017-126158,SC-20095,FUR-CH-10002602,2017-07-25,241,6,147
500,CA-2017-126158,SC-20095,FUR-FU-10000073,2017-07-25,69,6,147
501,US-2017-105578,MY-17380,OFF-BI-10001670,2017-05-30,22,5,148
502,US-2017-105578,MY-17380,OFF-BI-10001658,2017-05-30,14,5,148
503,US-2017-105578,MY-17380,FUR-CH-10001215,2017-05-30,801,5,148
504,US-2017-105578,MY-17380,OFF-BI-10000831,2017-05-30,2,5,148
505,US-2017-105578,MY-17380,OFF-PA-10000357,2017-05-30,32,5,148
506,CA-2018-134978,EB-13705,OFF-BI-10003274,2018-11-12,15,3,24
507,CA-2016-145352,CM-12385,OFF-AR-10001662,2016-03-16,2,6,149
508,CA-2016-145352,CM-12385,OFF-AR-10003856,2016-03-16,8,6,149
509,CA-2016-145352,CM-12385,OFF-ST-10001228,2016-03-16,46,6,149
510,CA-2016-145352,CM-12385,OFF-BI-10003527,2016-03-16,6354,6,149
511,CA-2018-135307,LS-17245,FUR-FU-10001290,2018-11-26,126,1,150
512,CA-2018-135307,LS-17245,TEC-AC-10002399,2018-11-26,38,1,150
513,CA-2017-106341,LF-17185,OFF-AR-10002053,2017-10-20,7,3,56
514,CA-2018-163405,BN-11515,OFF-AR-10003811,2018-12-21,6,4,14
515,CA-2018-163405,BN-11515,OFF-AR-10001246,2018-12-21,5,4,14
516,CA-2018-127432,AD-10180,TEC-CO-10003236,2018-01-22,2999,5,151
517,CA-2018-127432,AD-10180,OFF-ST-10004507,2018-01-22,51,5,151
518,CA-2018-127432,AD-10180,OFF-PA-10001667,2018-01-22,11,5,151
519,CA-2018-127432,AD-10180,OFF-ST-10004459,2018-01-22,1126,5,151
520,CA-2016-157812,DB-13210,TEC-AC-10000171,2016-03-22,18,4,17
521,CA-2016-157812,DB-13210,OFF-ST-10000736,2016-03-22,129,4,17
522,CA-2016-157812,DB-13210,OFF-BI-10000285,2016-03-22,14,4,17
523,CA-2018-145142,MC-17605,FUR-TA-10001857,2018-01-23,210,2,152
524,US-2017-139486,LH-17155,TEC-PH-10003555,2017-05-21,55,2,4
525,US-2017-139486,LH-17155,TEC-AC-10003832,2017-05-21,66,2,4
526,CA-2016-158792,BD-11605,OFF-FA-10002815,2016-12-26,22,7,129
527,CA-2018-113558,PH-18790,FUR-CH-10003379,2018-10-21,683,5,153
528,CA-2018-113558,PH-18790,FUR-FU-10001756,2018-10-21,45,5,153
529,US-2016-138303,MG-18145,OFF-ST-10004963,2016-09-03,36,4,64
530,US-2016-138303,MG-18145,OFF-SU-10002881,2016-09-03,666,4,64
531,US-2016-138303,MG-18145,OFF-EN-10001335,2016-09-03,52,4,64
532,CA-2016-102848,KB-16240,FUR-CH-10000595,2016-11-07,190,2,2
533,US-2018-129441,JC-15340,FUR-FU-10000448,2018-09-07,47,4,4
534,CA-2017-168753,RL-19615,TEC-PH-10000984,2017-05-29,979,3,154
535,CA-2017-168753,RL-19615,OFF-BI-10002557,2017-05-29,22,3,154
536,CA-2017-126613,AA-10375,OFF-ST-10001325,2017-07-10,16,6,155
537,US-2018-122637,EP-13915,OFF-BI-10002429,2018-09-03,42,5,156
538,CA-2016-147851,MP-17470,OFF-BI-10004528,2016-12-03,10,5,30
539,CA-2016-134894,DK-12985,OFF-AP-10001271,2016-12-07,152,4,1
540,CA-2016-134894,DK-12985,FUR-CH-10002647,2016-12-07,283,4,1
541,CA-2015-140795,BD-11500,TEC-AC-10001432,2015-02-01,468,2,157
542,CA-2017-136924,ES-14080,TEC-PH-10002262,2017-07-14,380,3,116
543,US-2016-120161,LM-17065,OFF-ST-10001809,2016-12-18,646,5,158
544,CA-2015-103849,PG-18895,TEC-AC-10001465,2015-05-11,58,5,7
545,CA-2015-103849,PG-18895,TEC-PH-10002597,2015-05-11,100,5,7
546,CA-2015-103849,PG-18895,FUR-FU-10000723,2015-05-11,66,5,7
547,CA-2018-162929,AS-10135,OFF-BI-10000404,2018-11-19,41,3,46
548,CA-2018-162929,AS-10135,OFF-PA-10002986,2018-11-19,13,3,46
549,CA-2016-113173,DK-13225,OFF-ST-10000604,2016-11-15,250,2,156
550,CA-2016-113173,DK-13225,OFF-BI-10004738,2016-11-15,11,2,156
551,CA-2016-113173,DK-13225,OFF-SU-10001935,2016-11-15,8,2,156
552,CA-2017-136406,BD-11320,FUR-CH-10002024,2017-04-15,1121,2,95
553,CA-2018-112774,RC-19960,FUR-FU-10003039,2018-09-11,34,1,134
554,CA-2018-101945,GT-14710,OFF-FA-10004248,2018-11-24,10,4,33
555,CA-2018-100650,DK-13225,OFF-ST-10001780,2018-06-29,1295,4,159
556,CA-2015-155852,AJ-10945,OFF-AR-10003560,2015-03-03,19,4,125
557,CA-2017-113243,OT-18730,OFF-LA-10001297,2017-06-10,20,5,63
558,CA-2017-113243,OT-18730,FUR-TA-10004256,2017-06-10,1335,5,63
559,CA-2017-113243,OT-18730,OFF-PA-10003441,2017-06-10,32,5,63
560,CA-2018-118731,LP-17080,FUR-FU-10003347,2018-11-20,42,2,95
561,CA-2018-118731,LP-17080,OFF-BI-10000069,2018-11-20,84,2,95
562,CA-2015-145576,CA-12775,OFF-AP-10003914,2015-09-14,13,4,86
563,CA-2015-145576,CA-12775,FUR-FU-10004020,2015-09-14,13,4,86
564,CA-2016-130736,JF-15490,OFF-FA-10003467,2016-12-07,3,2,60
565,CA-2016-130736,JF-15490,OFF-LA-10000634,2016-12-07,2,2,60
566,CA-2018-137099,FP-14320,TEC-PH-10002496,2018-12-07,374,3,142
567,CA-2018-156951,EB-13840,OFF-PA-10004530,2018-10-01,91,7,60
568,CA-2018-156951,EB-13840,OFF-BI-10001107,2018-10-01,81,7,60
569,CA-2018-156951,EB-13840,OFF-PA-10004451,2018-10-01,19,7,60
570,CA-2018-156951,EB-13840,FUR-CH-10004997,2018-10-01,451,7,60
571,CA-2018-164826,JF-15415,OFF-LA-10001297,2018-12-28,72,7,24
572,CA-2018-164826,JF-15415,OFF-FA-10000585,2018-12-28,13,7,24
573,CA-2018-164826,JF-15415,OFF-BI-10001922,2018-12-28,33,7,24
574,CA-2018-164826,JF-15415,TEC-PH-10000347,2018-12-28,14,7,24
575,CA-2017-127250,SF-20200,OFF-AR-10003394,2017-11-03,8,4,160
576,CA-2016-149713,TG-21640,OFF-PA-10004530,2016-09-18,160,4,107
577,CA-2016-149713,TG-21640,OFF-PA-10001450,2016-09-18,19,4,107
578,CA-2016-149713,TG-21640,OFF-SU-10001574,2016-09-18,7,4,107
579,CA-2018-118640,CS-11950,OFF-ST-10002974,2018-07-20,69,6,27
580,CA-2018-118640,CS-11950,FUR-FU-10001475,2018-07-20,8,6,27
581,CA-2016-132906,CC-12145,OFF-SU-10004498,2016-09-10,51,4,26
582,CA-2018-145233,DV-13465,TEC-PH-10004977,2018-12-01,470,4,77
583,CA-2018-145233,DV-13465,TEC-PH-10000586,2018-12-01,105,4,77
584,CA-2018-145233,DV-13465,OFF-AP-10000358,2018-12-01,31,4,77
585,CA-2018-145233,DV-13465,OFF-BI-10002764,2018-12-01,6,4,77
586,CA-2018-145233,DV-13465,TEC-PH-10001254,2018-12-01,406,4,77
587,CA-2016-128139,BD-11725,FUR-CH-10003956,2016-07-03,70,6,127
588,CA-2016-128139,BD-11725,OFF-LA-10003930,2016-07-03,294,6,127
589,US-2017-156986,ZC-21910,TEC-PH-10003800,2017-03-20,84,4,161
590,US-2017-156986,ZC-21910,OFF-PA-10002005,2017-03-20,20,4,161
591,US-2017-156986,ZC-21910,OFF-BI-10002498,2017-03-20,16,4,161
592,US-2017-156986,ZC-21910,OFF-PA-10004101,2017-03-20,10,4,161
593,CA-2015-135405,MS-17830,OFF-AR-10004078,2015-01-09,9,4,162
594,CA-2015-135405,MS-17830,TEC-AC-10001266,2015-01-09,31,4,162
595,CA-2015-131450,LR-16915,OFF-AP-10004708,2015-08-08,76,7,143
596,CA-2015-131450,LR-16915,TEC-CO-10004115,2015-08-08,1199,7,143
597,CA-2015-131450,LR-16915,TEC-PH-10002398,2015-08-08,445,7,143
598,CA-2015-131450,LR-16915,FUR-FU-10001979,2015-08-08,327,7,143
599,CA-2017-120180,TP-21130,OFF-SU-10004115,2017-07-14,11,2,64
600,US-2017-100720,CK-12205,TEC-PH-10001425,2017-07-16,143,5,75
601,US-2017-100720,CK-12205,TEC-PH-10003963,2017-07-16,494,5,75
602,US-2017-100720,CK-12205,OFF-SU-10001574,2017-07-16,5,5,75
603,CA-2015-149958,AS-10240,OFF-ST-10001490,2015-03-15,142,4,86
604,CA-2015-149958,AS-10240,FUR-FU-10001756,2015-03-15,45,4,86
605,CA-2015-149958,AS-10240,OFF-BI-10000773,2015-03-15,7,4,86
606,CA-2015-149958,AS-10240,OFF-BI-10001543,2015-03-15,43,4,86
607,CA-2015-149958,AS-10240,OFF-PA-10002120,2015-03-15,131,4,86
608,US-2015-105767,AR-10510,OFF-BI-10000848,2015-05-23,3,4,64
609,US-2015-105767,AR-10510,OFF-AR-10001246,2015-05-23,21,4,64
610,US-2015-105767,AR-10510,TEC-PH-10003092,2015-05-23,55,4,64
611,CA-2017-161816,NB-18655,TEC-PH-10003012,2017-04-28,369,3,163
612,CA-2017-161816,NB-18655,OFF-LA-10004345,2017-04-28,15,3,163
613,CA-2017-121223,GD-14590,OFF-PA-10001204,2017-09-11,8,2,106
614,CA-2017-121223,GD-14590,TEC-PH-10004667,2017-09-11,728,2,106
615,CA-2018-138611,CK-12595,TEC-PH-10000011,2018-11-14,119,3,164
616,CA-2018-138611,CK-12595,OFF-BI-10002949,2018-11-14,3,3,164
617,CA-2018-117947,NG-18355,FUR-FU-10003849,2018-08-18,40,5,165
618,CA-2018-117947,NG-18355,FUR-FU-10000010,2018-08-18,9,5,165
619,CA-2018-117947,NG-18355,OFF-BI-10002824,2018-08-18,107,5,165
620,CA-2018-117947,NG-18355,TEC-PH-10002538,2018-08-18,37,5,165
621,CA-2018-117947,NG-18355,FUR-FU-10000521,2018-08-18,88,5,165
622,US-2015-111171,CA-12265,OFF-BI-10002103,2015-12-26,8,5,27
623,CA-2016-138009,SF-20965,FUR-CH-10004853,2016-11-29,301,4,166
624,CA-2016-138009,SF-20965,OFF-AP-10000179,2016-11-29,555,4,166
625,CA-2016-138009,SF-20965,OFF-ST-10001272,2016-11-29,523,4,166
626,CA-2016-138009,SF-20965,OFF-AR-10004042,2016-11-29,161,4,166
627,CA-2018-163020,MO-17800,FUR-FU-10000221,2018-09-15,35,4,30
628,CA-2018-153787,AT-10735,OFF-AP-10001563,2018-05-19,97,4,61
629,CA-2018-133431,LC-17140,OFF-BI-10000605,2018-12-17,15,4,35
630,CA-2018-133431,LC-17140,OFF-PA-10002615,2018-12-17,13,4,35
631,US-2017-135720,FM-14380,OFF-ST-10001963,2017-12-11,243,2,43
632,US-2017-135720,FM-14380,TEC-AC-10001267,2017-12-11,119,2,43
633,US-2017-135720,FM-14380,TEC-PH-10002103,2017-12-11,300,2,43
634,CA-2018-144694,BD-11605,TEC-AC-10002857,2018-09-24,17,2,124
635,CA-2018-144694,BD-11605,OFF-LA-10003930,2018-09-24,235,2,124
636,CA-2016-168004,DJ-13420,FUR-CH-10001482,2016-10-04,392,5,167
637,US-2017-123470,ME-17725,OFF-BI-10001989,2017-08-15,18,6,43
638,US-2017-123470,ME-17725,OFF-AP-10003287,2017-08-15,122,6,43
639,CA-2017-115917,RB-19465,FUR-FU-10000576,2017-05-20,1049,5,168
640,CA-2017-115917,RB-19465,OFF-BI-10004728,2017-05-20,15,5,168
641,CA-2017-147067,JD-16150,FUR-FU-10000732,2017-12-18,18,4,40
642,CA-2018-167913,JL-15835,OFF-ST-10000585,2018-07-30,330,4,169
643,CA-2018-167913,JL-15835,OFF-LA-10002787,2018-07-30,26,4,169
644,CA-2018-106103,SC-20305,TEC-AC-10003832,2018-06-10,132,5,170
645,US-2018-127719,TW-21025,OFF-PA-10001934,2018-07-21,6,4,171
646,CA-2018-126221,CC-12430,OFF-AP-10002457,2018-12-30,209,6,135
647,CA-2017-103947,BB-10990,OFF-FA-10003112,2017-04-01,31,7,172
648,CA-2017-103947,BB-10990,OFF-AP-10002350,2017-04-01,30,7,172
649,CA-2017-160745,AR-10825,FUR-FU-10001935,2017-12-11,14,5,173
650,CA-2017-160745,AR-10825,TEC-PH-10003273,2017-12-11,302,5,173
651,CA-2017-160745,AR-10825,TEC-AC-10001142,2017-12-11,316,5,173
652,CA-2017-132661,SR-20740,OFF-PA-10000482,2017-10-23,379,6,24
653,CA-2018-140844,AR-10405,OFF-PA-10003892,2018-06-19,97,4,46
654,CA-2018-140844,AR-10405,TEC-AC-10001101,2018-06-19,103,4,46
655,CA-2017-137239,CR-12730,OFF-AP-10002439,2017-08-22,113,6,48
656,CA-2017-137239,CR-12730,OFF-BI-10002827,2017-08-22,3,6,48
657,CA-2017-137239,CR-12730,OFF-EN-10002230,2017-08-22,134,6,48
658,US-2017-156097,EH-14125,FUR-CH-10001215,2017-09-19,701,0,174
659,US-2017-156097,EH-14125,OFF-BI-10004654,2017-09-19,2,0,174
660,CA-2016-146563,CB-12025,OFF-ST-10001490,2016-08-24,999,4,175
661,CA-2016-146563,CB-12025,OFF-ST-10001511,2016-08-24,724,4,175
662,CA-2016-146563,CB-12025,FUR-TA-10001768,2016-08-24,918,4,175
663,CA-2016-146563,CB-12025,OFF-BI-10003981,2016-08-24,2,4,175
664,CA-2017-123666,SP-20545,OFF-ST-10001522,2017-03-26,459,4,165
665,CA-2017-143308,RC-19825,OFF-FA-10000621,2017-11-04,10,0,176
666,CA-2018-132682,TH-21235,OFF-SU-10004231,2018-06-08,23,2,177
667,CA-2018-132682,TH-21235,OFF-PA-10000474,2018-06-08,85,2,177
668,CA-2018-132682,TH-21235,TEC-PH-10004042,2018-06-08,381,2,177
669,CA-2015-156314,RP-19390,FUR-FU-10003096,2015-12-24,30,2,178
670,US-2018-106663,MO-17800,FUR-FU-10002759,2018-06-09,23,4,156
671,US-2018-106663,MO-17800,FUR-TA-10000688,2018-06-09,108,4,156
672,US-2018-106663,MO-17800,OFF-PA-10002377,2018-06-09,36,4,156
673,CA-2018-111178,TD-20995,OFF-AR-10001954,2018-06-15,19,7,117
674,CA-2018-130351,RB-19570,OFF-AP-10004532,2018-12-05,61,3,135
675,CA-2018-130351,RB-19570,OFF-PA-10002137,2018-12-05,38,3,135
676,CA-2018-130351,RB-19570,TEC-AC-10003832,2018-12-05,99,3,135
677,US-2018-119438,CD-11980,OFF-AP-10000804,2018-03-18,2,5,179
678,US-2018-119438,CD-11980,TEC-AC-10003614,2018-03-18,27,5,179
679,US-2018-119438,CD-11980,FUR-FU-10003553,2018-03-18,82,5,179
680,US-2018-119438,CD-11980,OFF-BI-10004632,2018-03-18,182,5,179
681,CA-2017-164511,DJ-13630,OFF-BI-10003305,2017-11-19,14,5,24
